,desc,n_nodes,label,pred,conv3_feats,TSNE1,TSNE2,Cluster,acc,Imp
181,VYPFPPIGNH,10,1,1,"tensor([[ 6.7755e-02,  2.7096e-04,  6.6995e-02, -2.8998e-02,  3.0727e-04,
         -2.4006e-02, -2.0209e-02, -1.3124e-01, -9.1023e-03, -1.8732e-02,
         -3.9056e-02, -7.7786e-02,  1.0707e-02, -1.7965e-03,  3.0256e-02,
         -3.7267e-02],
        [ 1.4106e-01,  6.1663e-02,  1.1076e-01,  1.6614e-02,  1.2019e-02,
         -1.2605e-01, -9.5613e-02, -1.9135e-01, -8.4791e-02, -7.2536e-02,
         -1.1818e-01, -1.5205e-01, -5.5777e-02,  6.8799e-03,  6.1633e-02,
         -1.2022e-01],
        [ 2.5108e-01,  1.9738e-01,  1.7965e-01,  8.2383e-02,  3.3987e-02,
         -2.5211e-01, -2.4514e-01, -2.9372e-01, -1.7785e-01, -1.8787e-01,
         -2.6313e-01, -2.3842e-01, -1.7057e-01,  6.7721e-03,  8.9387e-02,
         -2.5831e-01],
        [ 3.0890e-01,  2.7835e-01,  2.1656e-01,  1.1635e-01,  4.6503e-02,
         -3.1235e-01, -3.3177e-01, -3.5020e-01, -2.2221e-01, -2.5615e-01,
         -3.4511e-01, -2.7825e-01, -2.3422e-01,  3.8065e-03,  9.9687e-02,
         -3.3389e-01],
        [ 2.8849e-01,  2.7226e-01,  2.0519e-01,  1.0298e-01,  4.4352e-02,
         -2.7711e-01, -3.1996e-01, -3.3654e-01, -1.9596e-01, -2.4991e-01,
         -3.2971e-01, -2.5125e-01, -2.1951e-01, -1.9232e-03,  8.6073e-02,
         -3.1423e-01],
        [ 1.6092e-01,  1.3034e-01,  1.2645e-01,  2.5765e-02,  2.0436e-02,
         -1.2135e-01, -1.5947e-01, -2.2215e-01, -8.0779e-02, -1.2843e-01,
         -1.7092e-01, -1.4221e-01, -9.1725e-02, -6.4500e-03,  4.7041e-02,
         -1.5893e-01],
        [ 5.4247e-02,  3.2087e-02,  6.2112e-02, -4.0059e-02,  2.4941e-03,
          2.1594e-02, -4.2299e-02, -1.3219e-01,  2.5159e-02, -4.3053e-02,
         -5.0423e-02, -3.9278e-02,  8.0951e-03, -1.6389e-02,  5.3393e-03,
         -3.5441e-02],
        [-1.3911e-02, -2.8614e-02,  2.1158e-02, -8.2244e-02, -8.7601e-03,
          1.1421e-01,  3.0831e-02, -7.5295e-02,  9.3824e-02,  9.8462e-03,
          2.5317e-02,  2.7684e-02,  7.1157e-02, -2.3364e-02, -2.2226e-02,
          4.2815e-02],
        [-5.0296e-02, -2.9054e-02, -1.0877e-02, -1.2395e-01, -2.0810e-02,
          2.1702e-01,  2.4152e-02, -7.6929e-02,  1.3744e-01, -2.7542e-03,
          1.2618e-01,  9.7714e-02,  9.3378e-02,  7.9672e-04, -5.7317e-02,
          1.2033e-01],
        [-5.9965e-02, -2.9680e-02, -1.8914e-02, -1.3430e-01, -2.3684e-02,
          2.4265e-01,  2.3583e-02, -7.6273e-02,  1.4912e-01, -5.0638e-03,
          1.5003e-01,  1.1538e-01,  9.9477e-02,  5.8326e-03, -6.6163e-02,
          1.3922e-01]])",11.300279,-9.565893,1,1,-0.031099007
182,AIPP,4,0,0,"tensor([[-0.0509, -0.0420, -0.0016, -0.1109, -0.0097,  0.1863,  0.0503, -0.0523,
          0.1467,  0.0173,  0.0628,  0.0756,  0.0969, -0.0356, -0.0424,  0.0789],
        [-0.0516, -0.0422, -0.0016, -0.1105, -0.0103,  0.1858,  0.0514, -0.0514,
          0.1464,  0.0186,  0.0618,  0.0765,  0.0977, -0.0353, -0.0435,  0.0796],
        [-0.0224, -0.0058,  0.0183, -0.0893, -0.0071,  0.1445,  0.0146, -0.0767,
          0.1166, -0.0077,  0.0165,  0.0534,  0.0685, -0.0334, -0.0391,  0.0431],
        [-0.0151,  0.0025,  0.0228, -0.0850, -0.0057,  0.1359,  0.0052, -0.0833,
          0.1102, -0.0148,  0.0073,  0.0474,  0.0612, -0.0332, -0.0370,  0.0341]])",10.587824,19.404713,2,1,0.016992012
183,VG,2,1,1,"tensor([[ 0.1173,  0.0178,  0.0948,  0.0033,  0.0058, -0.1079, -0.0512, -0.1652,
         -0.0716, -0.0361, -0.0781, -0.1418, -0.0260,  0.0113,  0.0621, -0.0859],
        [ 0.1173,  0.0178,  0.0948,  0.0033,  0.0058, -0.1079, -0.0512, -0.1652,
         -0.0716, -0.0361, -0.0781, -0.1418, -0.0260,  0.0113,  0.0621, -0.0859]])",15.610535,-12.731887,1,1,-0.028210545
184,CWLPVY,6,0,0,"tensor([[-0.2377,  0.0240, -0.1883, -0.3323, -0.1710,  0.7465, -0.0644, -0.1512,
          0.2447, -0.0740,  0.7900,  0.5483,  0.2174,  0.3039, -0.3481,  0.6916],
        [-0.2041,  0.0117, -0.1541, -0.2913, -0.1421,  0.6431, -0.0423, -0.1322,
          0.2265, -0.0560,  0.6556,  0.4624,  0.1961,  0.2418, -0.2931,  0.5799],
        [-0.0936, -0.0213, -0.0462, -0.1623, -0.0546,  0.3175,  0.0173, -0.0824,
          0.1590, -0.0060,  0.2467,  0.1931,  0.1249,  0.0597, -0.1225,  0.2367],
        [-0.0229, -0.0318,  0.0161, -0.0881, -0.0098,  0.1295,  0.0365, -0.0691,
          0.1052,  0.0130,  0.0324,  0.0393,  0.0778, -0.0257, -0.0280,  0.0517],
        [-0.0067, -0.0261,  0.0252, -0.0776, -0.0080,  0.1020,  0.0263, -0.0802,
          0.0848,  0.0073,  0.0197,  0.0184,  0.0658, -0.0215, -0.0176,  0.0358],
        [-0.0086, -0.0267,  0.0241, -0.0788, -0.0082,  0.1053,  0.0275, -0.0789,
          0.0872,  0.0080,  0.0211,  0.0209,  0.0672, -0.0220, -0.0188,  0.0376]])",-8.700854,31.204039,0,1,0.052058008
185,GGV,3,1,1,"tensor([[ 0.1488,  0.0289,  0.1125,  0.0238,  0.0093, -0.1612, -0.0709, -0.1867,
         -0.1112, -0.0471, -0.1029, -0.1824, -0.0493,  0.0196,  0.0823, -0.1167],
        [ 0.1680,  0.0357,  0.1233,  0.0364,  0.0114, -0.1937, -0.0829, -0.1999,
         -0.1354, -0.0538, -0.1181, -0.2072, -0.0635,  0.0247,  0.0947, -0.1356],
        [ 0.1174,  0.0178,  0.0949,  0.0034,  0.0058, -0.1081, -0.0512, -0.1653,
         -0.0717, -0.0361, -0.0782, -0.1419, -0.0261,  0.0113,  0.0622, -0.0860]])",15.350199,-16.371529,1,1,-0.03647399
186,WE,2,1,1,"tensor([[ 0.3091,  0.0856,  0.2025,  0.1284,  0.0271, -0.4325, -0.1710, -0.2966,
         -0.3133, -0.1032, -0.2293, -0.3895, -0.1679,  0.0619,  0.1854, -0.2739],
        [ 0.3091,  0.0856,  0.2025,  0.1284,  0.0271, -0.4325, -0.1710, -0.2966,
         -0.3133, -0.1032, -0.2293, -0.3895, -0.1679,  0.0619,  0.1854, -0.2739]])",8.511585,-33.612648,1,1,-0.08607748
187,SAEFG,5,1,1,"tensor([[-0.0547, -0.0430, -0.0017, -0.1088, -0.0133,  0.1832,  0.0563, -0.0474,
          0.1452,  0.0241,  0.0575,  0.0803,  0.1013, -0.0341, -0.0484,  0.0828],
        [-0.0048, -0.0254,  0.0263, -0.0763, -0.0078,  0.0988,  0.0251, -0.0815,
          0.0824,  0.0067,  0.0181,  0.0159,  0.0644, -0.0210, -0.0164,  0.0339],
        [ 0.0765,  0.0034,  0.0719, -0.0233,  0.0013, -0.0388, -0.0257, -0.1372,
         -0.0201, -0.0218, -0.0459, -0.0891,  0.0042,  0.0005,  0.0359, -0.0458],
        [ 0.1567,  0.0317,  0.1169,  0.0290,  0.0102, -0.1745, -0.0758, -0.1921,
         -0.1212, -0.0498, -0.1091, -0.1926, -0.0551,  0.0217,  0.0874, -0.1245],
        [ 0.1431,  0.0269,  0.1093,  0.0201,  0.0087, -0.1515, -0.0673, -0.1828,
         -0.1041, -0.0451, -0.0984, -0.1751, -0.0451,  0.0181,  0.0787, -0.1111]])",15.987523,-1.1247619,2,1,-0.01191458
188,RPPPFFF,7,1,1,"tensor([[ 0.1554,  0.2909,  0.1353,  0.0122,  0.0362, -0.0111, -0.2916, -0.2637,
          0.0027, -0.2555, -0.2643, -0.0416, -0.1436, -0.0569, -0.0286, -0.2042],
        [ 0.2256,  0.3723,  0.1789,  0.0544,  0.0497, -0.0947, -0.3827, -0.3276,
         -0.0591, -0.3250, -0.3537, -0.0996, -0.2151, -0.0554, -0.0086, -0.2907],
        [ 0.2704,  0.3815,  0.2036,  0.0841,  0.0540, -0.1747, -0.4052, -0.3564,
         -0.1187, -0.3354, -0.3850, -0.1613, -0.2460, -0.0415,  0.0231, -0.3326],
        [ 0.3341,  0.4007,  0.2391,  0.1258,  0.0607, -0.2845, -0.4422, -0.3991,
         -0.2006, -0.3550, -0.4332, -0.2455, -0.2920, -0.0237,  0.0656, -0.3940],
        [ 0.3609,  0.3989,  0.2533,  0.1440,  0.0626, -0.3369, -0.4495, -0.4143,
         -0.2397, -0.3554, -0.4476, -0.2867, -0.3079, -0.0132,  0.0878, -0.4168],
        [ 0.3479,  0.3776,  0.2447,  0.1365,  0.0594, -0.3253, -0.4275, -0.4008,
         -0.2311, -0.3376, -0.4273, -0.2794, -0.2925, -0.0116,  0.0868, -0.3988],
        [ 0.2544,  0.2831,  0.1878,  0.0794,  0.0429, -0.2053, -0.3178, -0.3196,
         -0.1423, -0.2561, -0.3166, -0.1941, -0.2022, -0.0178,  0.0541, -0.2880]])",-16.506489,-27.817614,3,1,-0.09679591
189,SAYPGQITSN,10,0,0,"tensor([[-6.1327e-03, -2.9829e-02,  3.0956e-04, -1.3519e-01,  3.3400e-02,
          2.2318e-01, -2.1230e-02, -1.1069e-01,  1.6392e-01, -6.3219e-02,
          1.2656e-01,  1.9585e-02,  4.4404e-02, -5.3043e-02,  2.9236e-02,
          3.2196e-02],
        [-1.3861e-02, -3.1931e-02, -1.4650e-05, -1.3099e-01,  2.5968e-02,
          2.1682e-01, -8.8863e-03, -1.0061e-01,  1.6094e-01, -4.9317e-02,
          1.1556e-01,  2.9256e-02,  5.3467e-02, -5.0033e-02,  1.6873e-02,
          4.0250e-02],
        [-2.6692e-02, -3.5421e-02, -5.5291e-04, -1.2403e-01,  1.3630e-02,
          2.0626e-01,  1.1606e-02, -8.3872e-02,  1.5600e-01, -2.6237e-02,
          9.7300e-02,  4.5312e-02,  6.8513e-02, -4.5035e-02, -3.6514e-03,
          5.3623e-02],
        [-3.3270e-02, -2.9080e-02,  2.2693e-03, -1.1511e-01,  3.9432e-03,
          1.9341e-01,  2.0392e-02, -7.4436e-02,  1.4909e-01, -1.3490e-02,
          7.2519e-02,  5.7800e-02,  7.5667e-02, -4.1621e-02, -2.2264e-02,
          5.8366e-02],
        [-2.1261e-02, -2.5813e-02,  2.7731e-03, -1.2163e-01,  1.5492e-02,
          2.0329e-01,  1.2114e-03, -9.0099e-02,  1.5372e-01, -3.5093e-02,
          8.9614e-02,  4.2771e-02,  6.1584e-02, -4.6299e-02, -3.0525e-03,
          4.5849e-02],
        [-2.9688e-02, -2.8106e-02,  2.4196e-03, -1.1706e-01,  7.3875e-03,
          1.9636e-01,  1.4672e-02, -7.9108e-02,  1.5047e-01, -1.9933e-02,
          7.7617e-02,  5.3318e-02,  7.1467e-02, -4.3016e-02, -1.6534e-02,
          5.4632e-02],
        [-4.1493e-02, -3.9448e-02, -1.1738e-03, -1.1599e-01, -6.0310e-04,
          1.9408e-01,  3.5246e-02, -6.4568e-02,  1.5029e-01,  3.8760e-04,
          7.6232e-02,  6.3834e-02,  8.5870e-02, -3.9270e-02, -2.7328e-02,
          6.9049e-02],
        [ 7.3168e-03, -2.1106e-02,  3.3072e-02, -6.8404e-02, -6.4032e-03,
          7.8286e-02,  1.7564e-02, -8.9837e-02,  6.7070e-02,  2.4176e-03,
          8.5840e-03,  2.6825e-04,  5.5444e-02, -1.7758e-02, -8.5839e-03,
          2.1998e-02],
        [ 8.0267e-02,  4.6965e-03,  7.4018e-02, -2.0840e-02,  1.6965e-03,
         -4.5183e-02, -2.8028e-02, -1.3981e-01, -2.4872e-02, -2.3111e-02,
         -4.8919e-02, -9.3945e-02,  1.4450e-03,  1.5079e-03,  3.8297e-02,
         -4.9537e-02],
        [ 1.1060e-01,  1.5424e-02,  9.1041e-02, -1.0658e-03,  5.0640e-03,
         -9.6516e-02, -4.6984e-02, -1.6059e-01, -6.3097e-02, -3.3724e-02,
         -7.2826e-02, -1.3312e-01, -2.1005e-02,  9.5178e-03,  5.7788e-02,
         -7.9278e-02]])",8.6261425,11.644727,2,1,0.008998948
190,FQKVVA,6,0,0,"tensor([[ 0.0067, -0.0263,  0.0008, -0.1422,  0.0458,  0.2338, -0.0418, -0.1275,
          0.1689, -0.0864,  0.1449,  0.0035,  0.0293, -0.0581,  0.0498,  0.0188],
        [ 0.0207, -0.0225,  0.0014, -0.1498,  0.0592,  0.2453, -0.0641, -0.1457,
          0.1743, -0.1115,  0.1648, -0.0140,  0.0129, -0.0635,  0.0722,  0.0042],
        [-0.0031, -0.0290,  0.0004, -0.1368,  0.0363,  0.2257, -0.0261, -0.1147,
          0.1651, -0.0687,  0.1309,  0.0158,  0.0408, -0.0542,  0.0341,  0.0290],
        [-0.0294, -0.0362, -0.0007, -0.1225,  0.0110,  0.2040,  0.0160, -0.0803,
          0.1549, -0.0213,  0.0934,  0.0487,  0.0717, -0.0440, -0.0080,  0.0565],
        [-0.0547, -0.0430, -0.0017, -0.1088, -0.0133,  0.1832,  0.0563, -0.0474,
          0.1452,  0.0241,  0.0575,  0.0803,  0.1013, -0.0341, -0.0484,  0.0828],
        [-0.0547, -0.0430, -0.0017, -0.1088, -0.0133,  0.1832,  0.0563, -0.0474,
          0.1452,  0.0241,  0.0575,  0.0803,  0.1013, -0.0341, -0.0484,  0.0828]])",-2.549595,22.395601,0,1,0.01793673
191,VYPFPPGINH,10,1,1,"tensor([[ 6.7755e-02,  2.7096e-04,  6.6995e-02, -2.8998e-02,  3.0727e-04,
         -2.4006e-02, -2.0209e-02, -1.3124e-01, -9.1023e-03, -1.8732e-02,
         -3.9056e-02, -7.7786e-02,  1.0707e-02, -1.7965e-03,  3.0256e-02,
         -3.7267e-02],
        [ 1.4106e-01,  6.1663e-02,  1.1076e-01,  1.6614e-02,  1.2019e-02,
         -1.2605e-01, -9.5613e-02, -1.9135e-01, -8.4791e-02, -7.2536e-02,
         -1.1818e-01, -1.5205e-01, -5.5777e-02,  6.8799e-03,  6.1633e-02,
         -1.2022e-01],
        [ 2.5108e-01,  1.9738e-01,  1.7965e-01,  8.2383e-02,  3.3987e-02,
         -2.5211e-01, -2.4514e-01, -2.9372e-01, -1.7785e-01, -1.8787e-01,
         -2.6313e-01, -2.3842e-01, -1.7057e-01,  6.7721e-03,  8.9387e-02,
         -2.5831e-01],
        [ 3.3743e-01,  3.3205e-01,  2.3579e-01,  1.3227e-01,  5.4065e-02,
         -3.3355e-01, -3.8599e-01, -3.8191e-01, -2.3763e-01, -3.0075e-01,
         -3.9384e-01, -2.9000e-01, -2.7037e-01, -1.7968e-03,  9.8674e-02,
         -3.7548e-01],
        [ 3.4556e-01,  3.7967e-01,  2.4365e-01,  1.3481e-01,  5.9475e-02,
         -3.1950e-01, -4.2840e-01, -3.9996e-01, -2.2680e-01, -3.3911e-01,
         -4.2716e-01, -2.7474e-01, -2.9180e-01, -1.3130e-02,  8.4047e-02,
         -3.9741e-01],
        [ 2.3181e-01,  2.6288e-01,  1.7416e-01,  6.5366e-02,  3.9133e-02,
         -1.7456e-01, -2.9344e-01, -3.0069e-01, -1.1950e-01, -2.3854e-01,
         -2.9145e-01, -1.7191e-01, -1.8123e-01, -2.0104e-02,  4.4917e-02,
         -2.6198e-01],
        [ 1.0537e-01,  1.1402e-01,  9.5517e-02, -1.0658e-02,  1.4604e-02,
         -2.5264e-02, -1.2753e-01, -1.8503e-01, -9.2002e-03, -1.1163e-01,
         -1.2914e-01, -6.8555e-02, -5.1754e-02, -2.2124e-02,  9.8650e-03,
         -1.0550e-01],
        [ 1.7454e-02,  2.7226e-03,  4.0255e-02, -6.3041e-02, -3.2383e-03,
          7.3707e-02, -5.6616e-03, -1.0243e-01,  6.3829e-02, -1.7199e-02,
         -1.1584e-02, -1.1718e-03,  4.0964e-02, -2.1180e-02, -1.1051e-02,
          5.7412e-03],
        [-2.4819e-02, -2.5175e-02,  1.0389e-02, -9.5128e-02, -1.7583e-02,
          1.4672e-01,  2.4625e-02, -8.0522e-02,  1.0031e-01,  4.6799e-03,
          6.6502e-02,  5.4600e-02,  7.8155e-02, -4.8441e-03, -3.9319e-02,
          7.7296e-02],
        [-3.9504e-02, -2.8729e-02,  1.1028e-03, -1.0600e-01, -2.0925e-02,
          1.7473e-01,  3.0877e-02, -7.3316e-02,  1.1718e-01,  7.7999e-03,
          8.5402e-02,  7.6448e-02,  8.8783e-02, -3.9127e-03, -5.1023e-02,
          9.7042e-02]])",9.904848,-11.256629,1,1,-0.04261447
192,IPA,3,0,0,"tensor([[-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-4.0911e-02, -3.9289e-02, -1.1494e-03, -1.1631e-01, -4.2651e-05,
          1.9456e-01,  3.4315e-02, -6.5328e-02,  1.5052e-01, -6.6078e-04,
          7.7061e-02,  6.3105e-02,  8.5186e-02, -3.9497e-02, -2.6396e-02,
          6.8442e-02],
        [-3.7815e-02, -3.8447e-02, -1.0195e-03, -1.1799e-01,  2.9340e-03,
          1.9711e-01,  2.9371e-02, -6.9365e-02,  1.5171e-01, -6.2288e-03,
          8.1467e-02,  5.9231e-02,  8.1556e-02, -4.0703e-02, -2.1444e-02,
          6.5216e-02]])",11.377152,25.183187,2,1,0.022052005
193,EPIPYGFLP,9,0,0,"tensor([[-0.0338, -0.0356,  0.0100, -0.0952, -0.0110,  0.1479,  0.0433, -0.0617,
          0.1189,  0.0168,  0.0410,  0.0534,  0.0859, -0.0286, -0.0350,  0.0623],
        [-0.0283, -0.0337,  0.0131, -0.0916, -0.0104,  0.1386,  0.0398, -0.0654,
          0.1120,  0.0149,  0.0367,  0.0463,  0.0818, -0.0272, -0.0315,  0.0569],
        [-0.0154, -0.0292,  0.0203, -0.0832, -0.0089,  0.1168,  0.0318, -0.0742,
          0.0957,  0.0104,  0.0265,  0.0297,  0.0723, -0.0238, -0.0232,  0.0443],
        [ 0.0064, -0.0087,  0.0335, -0.0698, -0.0052,  0.0878,  0.0075, -0.0928,
          0.0743, -0.0074,  0.0016,  0.0088,  0.0517, -0.0219, -0.0149,  0.0189],
        [ 0.0483,  0.0066,  0.0570, -0.0425, -0.0005,  0.0172, -0.0190, -0.1216,
          0.0217, -0.0224, -0.0316, -0.0450,  0.0206, -0.0109,  0.0119, -0.0223],
        [ 0.0810,  0.0181,  0.0754, -0.0212,  0.0031, -0.0382, -0.0395, -0.1440,
         -0.0196, -0.0338, -0.0574, -0.0873, -0.0036, -0.0023,  0.0329, -0.0543],
        [ 0.0433, -0.0080,  0.0533, -0.0450, -0.0024,  0.0176, -0.0053, -0.1146,
          0.0219, -0.0105, -0.0200, -0.0460,  0.0287, -0.0084,  0.0144, -0.0134],
        [ 0.0126, -0.0209,  0.0254, -0.0895,  0.0116,  0.1209, -0.0057, -0.1061,
          0.0942, -0.0291,  0.0498, -0.0057,  0.0427, -0.0298,  0.0144,  0.0156],
        [-0.0296, -0.0362, -0.0007, -0.1225,  0.0109,  0.2039,  0.0162, -0.0801,
          0.1549, -0.0210,  0.0932,  0.0489,  0.0719, -0.0439, -0.0083,  0.0566]])",12.774533,9.841542,2,1,0.0047723916
194,QNDKIHPFAQTQSLVYPFGPIP,22,1,1,"tensor([[ 3.0511e-02, -1.2902e-02,  4.6091e-02, -5.3281e-02, -3.8279e-03,
          3.9030e-02,  3.0681e-03, -1.0573e-01,  3.7837e-02, -5.6990e-03,
         -9.6987e-03, -2.9686e-02,  3.8275e-02, -1.1633e-02,  6.3217e-03,
         -7.4574e-04],
        [ 5.7454e-02, -3.3725e-03,  6.1213e-02, -3.5714e-02, -8.3645e-04,
         -6.5715e-03, -1.3771e-02, -1.2418e-01,  3.8803e-03, -1.5127e-02,
         -3.0937e-02, -6.4483e-02,  1.8332e-02, -4.5170e-03,  2.3637e-02,
         -2.7166e-02],
        [ 2.7599e-02, -1.4065e-02,  4.3614e-02, -5.7117e-02, -2.7722e-03,
          4.8037e-02,  3.3118e-03, -1.0473e-01,  4.4175e-02, -7.0290e-03,
         -3.8177e-03, -2.5861e-02,  3.9729e-02, -1.3461e-02,  6.0020e-03,
          2.0097e-03],
        [ 3.6176e-03, -2.3699e-02,  2.2830e-02, -8.9606e-02,  6.5613e-03,
          1.2410e-01,  4.5888e-03, -9.7039e-02,  9.7609e-02, -1.9071e-02,
          4.6278e-02,  5.6762e-03,  5.1382e-02, -2.9013e-02,  4.0876e-03,
          2.4657e-02],
        [-9.0570e-03, -3.0624e-02,  1.8688e-04, -1.3360e-01,  3.0588e-02,
          2.2078e-01, -1.6559e-02, -1.0687e-01,  1.6279e-01, -5.7958e-02,
          1.2240e-01,  2.3244e-02,  4.7833e-02, -5.1904e-02,  2.4558e-02,
          3.5243e-02],
        [ 4.7363e-03, -2.6872e-02,  7.6551e-04, -1.4109e-01,  4.3852e-02,
          2.3213e-01, -3.8589e-02, -1.2486e-01,  1.6811e-01, -8.2770e-02,
          1.4204e-01,  5.9834e-03,  3.1658e-02, -5.7277e-02,  4.6623e-02,
          2.0868e-02],
        [ 4.8148e-03, -2.6851e-02,  7.6881e-04, -1.4113e-01,  4.3927e-02,
          2.3219e-01, -3.8714e-02, -1.2496e-01,  1.6814e-01, -8.2911e-02,
          1.4215e-01,  5.8852e-03,  3.1566e-02, -5.7307e-02,  4.6748e-02,
          2.0786e-02],
        [-2.4745e-02, -3.4892e-02, -4.7122e-04, -1.2508e-01,  1.5502e-02,
          2.0786e-01,  8.4965e-03, -8.6411e-02,  1.5675e-01, -2.9739e-02,
          1.0007e-01,  4.2876e-02,  6.6230e-02, -4.5794e-02, -5.3667e-04,
          5.1594e-02],
        [-4.0160e-02, -3.9085e-02, -1.1179e-03, -1.1671e-01,  6.7956e-04,
          1.9518e-01,  3.3116e-02, -6.6308e-02,  1.5081e-01, -2.0117e-03,
          7.8130e-02,  6.2165e-02,  8.4306e-02, -3.9789e-02, -2.5195e-02,
          6.7659e-02],
        [-5.4342e-02, -4.2943e-02, -1.7128e-03, -1.0901e-01, -1.2958e-02,
          1.8350e-01,  5.5766e-02, -4.7812e-02,  1.4534e-01,  2.3499e-02,
          5.7943e-02,  7.9912e-02,  1.0094e-01, -3.4265e-02, -4.7881e-02,
          8.2440e-02],
        [-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-2.9728e-02, -3.4209e-02,  1.2280e-02, -9.2557e-02, -1.0516e-02,
          1.4099e-01,  4.0716e-02, -6.4461e-02,  1.1376e-01,  1.5381e-02,
          3.7785e-02,  4.8111e-02,  8.2865e-02, -2.7541e-02, -3.2391e-02,
          5.8325e-02],
        [-2.0873e-03, -2.4432e-02,  2.7794e-02, -7.4535e-02, -7.4473e-03,
          9.4203e-02,  2.3441e-02, -8.3395e-02,  7.8922e-02,  5.7085e-03,
          1.5997e-02,  1.2413e-02,  6.2405e-02, -2.0242e-02, -1.4627e-02,
          3.1220e-02],
        [ 3.6620e-02, -1.0741e-02,  4.9520e-02, -4.9298e-02, -3.1496e-03,
          2.8690e-02, -7.5002e-04, -1.0991e-01,  3.0138e-02, -7.8368e-03,
         -1.4514e-02, -3.7576e-02,  3.3753e-02, -1.0019e-02,  1.0248e-02,
         -6.7364e-03],
        [ 9.6042e-02,  4.5414e-02,  8.5463e-02, -1.2720e-02,  6.9879e-03,
         -5.0049e-02, -6.7205e-02, -1.6042e-01, -2.8202e-02, -5.6523e-02,
         -8.2492e-02, -9.4094e-02, -2.2340e-02, -4.9120e-03,  3.2845e-02,
         -7.5970e-02],
        [ 2.0062e-01,  1.6547e-01,  1.5028e-01,  5.0345e-02,  2.6968e-02,
         -1.7543e-01, -2.0187e-01, -2.5523e-01, -1.2087e-01, -1.5906e-01,
         -2.1490e-01, -1.8133e-01, -1.2837e-01, -2.3215e-03,  6.3191e-02,
         -2.0444e-01],
        [ 2.7521e-01,  2.6894e-01,  1.9784e-01,  9.4235e-02,  4.3015e-02,
         -2.5379e-01, -3.1280e-01, -3.2783e-01, -1.7858e-01, -2.4635e-01,
         -3.2007e-01, -2.3331e-01, -2.1015e-01, -5.8421e-03,  7.6933e-02,
         -3.0164e-01],
        [ 2.5967e-01,  2.6210e-01,  1.8901e-01,  8.4180e-02,  4.1154e-02,
         -2.2831e-01, -3.0197e-01, -3.1680e-01, -1.5962e-01, -2.3984e-01,
         -3.0700e-01, -2.1400e-01, -1.9818e-01, -9.5443e-03,  6.7536e-02,
         -2.8598e-01],
        [ 1.6194e-01,  1.4446e-01,  1.2804e-01,  2.5581e-02,  2.1935e-02,
         -1.1452e-01, -1.7158e-01, -2.2669e-01, -7.5580e-02, -1.3970e-01,
         -1.8000e-01, -1.3561e-01, -9.7218e-02, -1.0326e-02,  4.1590e-02,
         -1.6422e-01],
        [ 7.9138e-02,  3.8094e-02,  7.5877e-02, -2.3658e-02,  4.9760e-03,
         -2.2273e-02, -5.5521e-02, -1.4846e-01, -7.5296e-03, -4.9543e-02,
         -6.8361e-02, -7.3035e-02, -9.3657e-03, -8.9722e-03,  2.2577e-02,
         -5.8976e-02],
        [ 2.4916e-02, -1.4881e-02,  4.2951e-02, -5.6929e-02, -4.4491e-03,
          4.8499e-02,  6.5648e-03, -1.0189e-01,  4.4889e-02, -3.7411e-03,
         -5.2886e-03, -2.2461e-02,  4.2417e-02, -1.3110e-02,  2.7262e-03,
          4.7406e-03]])",11.32344,-0.5074489,2,1,-0.0071878377
195,GS,2,0,0,"tensor([[-0.0050, -0.0295,  0.0004, -0.1358,  0.0345,  0.2241, -0.0230, -0.1121,
          0.1643, -0.0652,  0.1281,  0.0182,  0.0431, -0.0535,  0.0310,  0.0310],
        [-0.0050, -0.0295,  0.0004, -0.1358,  0.0345,  0.2241, -0.0230, -0.1121,
          0.1643, -0.0652,  0.1281,  0.0182,  0.0431, -0.0535,  0.0310,  0.0310]])",-8.758762,22.132942,0,1,0.015661553
